"value" "Method" "null_or_alt"
-0.00439780109945032 "SIT" "null"
-0.00775429278824635 "SIT" "null"
0.000193367368603314 "SIT" "null"
-0.00924635721354994 "SIT" "null"
0.0294937498570975 "SIT" "null"
-0.00525488889542136 "SIT" "null"
-0.00297367656041247 "SIT" "null"
-0.00664373695505183 "SIT" "null"
0.01071621052219 "SIT" "null"
0.00715720571087008 "SIT" "null"
-0.00815931903329381 "SIT" "null"
-0.00337608973291137 "SIT" "null"
-0.00558805564537979 "SIT" "null"
0.0214206622179108 "SIT" "null"
-0.0128654626934899 "SIT" "null"
0.01096575895059 "SIT" "null"
0.00685539583149597 "SIT" "null"
0.0113250564260354 "SIT" "null"
-0.000105829438221905 "SIT" "null"
0.00638242970018266 "SIT" "null"
-0.00121246566259336 "SIT" "null"
0.0042919716612283 "SIT" "null"
0.0158234608186104 "SIT" "null"
-0.00599046881787868 "SIT" "null"
0.00145156180079897 "SIT" "null"
0.010312490813417 "SIT" "null"
0.0119574199828192 "SIT" "null"
0.00247066009478925 "SIT" "null"
0.00564815631399984 "SIT" "null"
-0.00073819299500566 "SIT" "null"
0.0151283835206579 "SIT" "null"
0.00671820952268976 "SIT" "null"
-0.00279468109082703 "SIT" "null"
0.00616946428746412 "SIT" "null"
-0.00767067446668812 "SIT" "null"
0.00356031134759427 "SIT" "null"
-0.0072734874392868 "SIT" "null"
0.00708403967950677 "SIT" "null"
-0.000201206586249336 "SIT" "null"
0.00620604730314589 "SIT" "null"
0.000810052490095026 "SIT" "null"
-0.00433247428573291 "SIT" "null"
0.000731660313634031 "SIT" "null"
0.00973500178015585 "SIT" "null"
-0.000612765512668645 "SIT" "null"
0.00934826704294922 "SIT" "null"
0.0133175242444139 "SIT" "null"
-0.00298804845943024 "SIT" "null"
0.0119979226073238 "SIT" "null"
0.024868611445911 "SIT" "null"
-0.00533850721697959 "SIT" "null"
0.00459900768569965 "SIT" "null"
-0.00359950743582438 "SIT" "null"
0.00139276766845353 "SIT" "null"
0.0109056582819702 "SIT" "null"
-0.00372362838188733 "SIT" "null"
-0.00189839720662532 "SIT" "null"
0.0140204407600123 "SIT" "null"
-0.0059760969188607 "SIT" "null"
-0.00208261882130834 "SIT" "null"
-0.0151610469275165 "SIT" "null"
-0.00399538792695142 "SIT" "null"
-0.00154171280372895 "SIT" "null"
-2.09045803893915e-05 "SIT" "null"
-0.00373800028090532 "SIT" "null"
-0.00331468252801703 "SIT" "null"
0.00559850793557481 "SIT" "null"
-0.00582192563848793 "SIT" "null"
-0.00530192420129794 "SIT" "null"
0.014162853213916 "SIT" "null"
-0.00230342345167278 "SIT" "null"
-0.00254382612615256 "SIT" "null"
-0.0082677615440645 "SIT" "null"
0.0147220507393364 "SIT" "null"
0.00612634859041072 "SIT" "null"
-0.0026692536084898 "SIT" "null"
0.00568996547477907 "SIT" "null"
0.000901510029299168 "SIT" "null"
0.00451016321904429 "SIT" "null"
0.00483941036017954 "SIT" "null"
0.00521699934346564 "SIT" "null"
0.000914575392042649 "SIT" "null"
0.015806475847044 "SIT" "null"
-0.00735710576084503 "SIT" "null"
-0.00807570071173558 "SIT" "null"
0.0121821442220066 "SIT" "null"
0.0106626425349418 "SIT" "null"
0.00547961313460932 "SIT" "null"
0.00854866684304922 "SIT" "null"
-0.00784313725490171 "SIT" "null"
-0.00583237792868263 "SIT" "null"
0.0135030523953711 "SIT" "null"
0.000194673904877707 "SIT" "null"
-0.00629097216097829 "SIT" "null"
0.00174422592625267 "SIT" "null"
-0.0027450327124019 "SIT" "null"
0.00308734521628073 "SIT" "null"
0.0182575378977179 "SIT" "null"
0.00290051052904938 "SIT" "null"
0.0163931106342255 "SIT" "null"
0.0213501092590959 "SIT" "null"
0.00321538577116676 "SIT" "null"
-0.00655358595212197 "SIT" "null"
-0.00450624361022101 "SIT" "null"
0.00988786652425433 "SIT" "null"
0.00729177894712785 "SIT" "null"
0.00310433018784728 "SIT" "null"
0.000433770043083204 "SIT" "null"
0.0164741158832349 "SIT" "null"
-0.00256603724281645 "SIT" "null"
-0.00405156898674841 "SIT" "null"
0.00837489751856102 "SIT" "null"
-0.00516735096504028 "SIT" "null"
-0.00711278347754241 "SIT" "null"
-0.00425800171809509 "SIT" "null"
-0.00956907167331345 "SIT" "null"
-0.00102301790281345 "SIT" "null"
-0.00215186524384858 "SIT" "null"
0.0102811339428326 "SIT" "null"
0.0163029596312956 "SIT" "null"
-0.0039326741857828 "SIT" "null"
-0.00215709138894593 "SIT" "null"
-0.00444222333277788 "SIT" "null"
0.008148866743099 "SIT" "null"
0.0138858675237545 "SIT" "null"
0.0101452541703007 "SIT" "null"
-0.00937831737725903 "SIT" "null"
0.00688152655698315 "SIT" "null"
0.0102288724918587 "SIT" "null"
0.0164754224195093 "SIT" "null"
0.0031461393486264 "SIT" "null"
0.00583368446495713 "SIT" "null"
0.00993098222130773 "SIT" "null"
-0.00253468037223215 "SIT" "null"
0.0151519011735963 "SIT" "null"
0.00890665778222 "SIT" "null"
0.0102615358987174 "SIT" "null"
0.00413649384458104 "SIT" "null"
0.00529800459247509 "SIT" "null"
-0.00999892210757358 "SIT" "null"
-0.000419398144065219 "SIT" "null"
0.0286667123954363 "SIT" "null"
-0.0109252563260853 "SIT" "null"
-0.00222241820266333 "SIT" "null"
0.00855258645187229 "SIT" "null"
-0.0113381217887787 "SIT" "null"
-0.00645820880409476 "SIT" "null"
-0.0014267376115864 "SIT" "null"
0.00759750843532492 "SIT" "null"
-0.0112427446407513 "SIT" "null"
0.0162402458901268 "SIT" "null"
0.00961088083409289 "SIT" "null"
-0.00316835046529018 "SIT" "null"
0.00268885165260502 "SIT" "null"
-0.00337739626918543 "SIT" "null"
0.00663459120113163 "SIT" "null"
0.00374322642600289 "SIT" "null"
-0.000288744516630413 "SIT" "null"
0.00720685408929511 "SIT" "null"
0.00247327316733792 "SIT" "null"
5.22614509745889e-06 "SIT" "null"
0.00615117277962329 "SIT" "null"
-0.00395357876617242 "SIT" "null"
0.00906605520769033 "SIT" "null"
0.0047675508650904 "SIT" "null"
-0.00367789961228526 "SIT" "null"
0.00794635362057539 "SIT" "null"
0.00492564175428634 "SIT" "null"
0.00319578772705165 "SIT" "null"
-0.00744333715495182 "SIT" "null"
0.0116347055230557 "SIT" "null"
0.0105999287937733 "SIT" "null"
-0.00160312000862306 "SIT" "null"
0.0286026921179934 "SIT" "null"
-0.00179910044977505 "SIT" "null"
0.0110010354299976 "SIT" "null"
0.00191407564191759 "SIT" "null"
-0.00694554683442594 "SIT" "null"
0.0182183418094876 "SIT" "null"
-0.000695077297952373 "SIT" "null"
0.00276593729279151 "SIT" "null"
0.00266664053594134 "SIT" "null"
-0.00615378585217186 "SIT" "null"
0.000518694900915717 "SIT" "null"
0.00804042423232831 "SIT" "null"
0.00393006111323424 "SIT" "null"
-0.000467739986215854 "SIT" "null"
0.00958475010860582 "SIT" "null"
0.0100028417163968 "SIT" "null"
0.0100211332242377 "SIT" "null"
0.00643730422370536 "SIT" "null"
0.00671559645014097 "SIT" "null"
0.00408161932105855 "SIT" "null"
-0.00190492988799695 "SIT" "null"
-0.00398101602793366 "SIT" "null"
-0.00122553102533685 "SIT" "null"
0.00232824764088546 "SIT" "null"
0.00722906520595923 "SIT" "null"
0.00295538505257187 "SIT" "null"
-0.00417307686026258 "SIT" "null"
-0.00729569855595047 "SIT" "null"
0.016052104666621 "SIT" "null"
0.00467739986216043 "SIT" "null"
0.00436252462004294 "SIT" "null"
0.00190623642427168 "SIT" "null"
-0.0101034450095212 "SIT" "null"
0.0139525008737462 "SIT" "null"
-0.00508373264348227 "SIT" "null"
0.013770892331612 "SIT" "null"
0.02196156823549 "SIT" "null"
0.00308734521628073 "SIT" "null"
-0.000520001437189999 "SIT" "null"
-0.00890143163712231 "SIT" "null"
0.0122513906445472 "SIT" "null"
-0.00715851224714426 "SIT" "null"
0.00956515206449071 "SIT" "null"
0.00738584955888066 "SIT" "null"
-0.00807439417546107 "SIT" "null"
0.0114922930691518 "SIT" "null"
-0.0070696677804889 "SIT" "null"
0.00420312719457272 "SIT" "null"
0.00937701084098486 "SIT" "null"
0.00915489967434591 "SIT" "null"
0.0121952095847501 "SIT" "null"
-0.00366222117699322 "SIT" "null"
0.00723559788733086 "SIT" "null"
-0.00318010929175916 "SIT" "null"
0.00669207879720268 "SIT" "null"
0.00289528438395203 "SIT" "null"
-0.0148331063226557 "SIT" "null"
-0.000578795569535551 "SIT" "null"
-0.00577489033261136 "SIT" "null"
0.00654705327075022 "SIT" "null"
0.00568212625713282 "SIT" "null"
-0.00753479469415597 "SIT" "null"
0.00172201480958878 "SIT" "null"
-0.00496875745133951 "SIT" "null"
0.00731660313634042 "SIT" "null"
0.00782353921078693 "SIT" "null"
-0.000352764794073535 "SIT" "null"
8.23117852839506e-05 "SIT" "null"
-0.00789670524215014 "SIT" "null"
-0.00646996763056373 "SIT" "null"
0.00549790464245004 "SIT" "null"
0.00630665059627056 "SIT" "null"
0.00416001149751932 "SIT" "null"
-0.00466302796314255 "SIT" "null"
0.00380071402207394 "SIT" "null"
-0.00204864887817524 "SIT" "null"
0.00199900049975021 "SIT" "null"
-0.00120070683612439 "SIT" "null"
0.00750997050494362 "SIT" "null"
-0.00116804342926558 "SIT" "null"
0.000331860213684143 "SIT" "null"
0.0114348054730805 "SIT" "null"
-0.00156784352921568 "SIT" "null"
-0.00741851296573937 "SIT" "null"
-0.00236875026539018 "SIT" "null"
0.00295277198002319 "SIT" "null"
0.00177558279683687 "SIT" "null"
0.00593820736690476 "SIT" "null"
0.00297890270550993 "SIT" "null"
0.00701479325696652 "SIT" "null"
-0.00947369452528624 "SIT" "null"
0.00403719708773076 "SIT" "null"
0.00629619830607575 "SIT" "null"
0.0064216257884131 "SIT" "null"
-0.016282055050906 "SIT" "null"
-0.00805087652252312 "SIT" "null"
0.000390654346029806 "SIT" "null"
0.0129582267689686 "SIT" "null"
0.00693248147168246 "SIT" "null"
-0.000466433449941794 "SIT" "null"
0.00259608757712648 "SIT" "null"
-0.00871851655871403 "SIT" "null"
0.00117065650181458 "SIT" "null"
0.00898504995868099 "SIT" "null"
-0.00526664772189078 "SIT" "null"
-0.0049726770601628 "SIT" "null"
-0.00832916874895884 "SIT" "null"
-0.0122187272376881 "SIT" "null"
-0.0046564952817707 "SIT" "null"
0.000454674623472706 "SIT" "null"
-0.000862313941068615 "SIT" "null"
0.0104313856143825 "SIT" "null"
0.000309649097020248 "SIT" "null"
0.00300764650354568 "SIT" "null"
0.00136533040669207 "SIT" "null"
-1.56784352920436e-05 "SIT" "null"
0.00553710073068059 "SIT" "null"
0.00867670739793502 "SIT" "null"
0.0143640598001654 "SIT" "null"
0.0177780390850326 "SIT" "null"
-0.0113407348613275 "SIT" "null"
0.0302254101707318 "SIT" "null"
0.018359447727117 "SIT" "null"
0.00850816421854439 "SIT" "null"
0.00231518227814198 "SIT" "null"
0.00916665850081499 "SIT" "null"
0.00767198100296262 "SIT" "null"
-0.00331990867311438 "SIT" "null"
-0.00250463003792234 "SIT" "null"
-0.00253598690850643 "SIT" "null"
0.00540252749442283 "SIT" "null"
0.0223692075530861 "SIT" "null"
-0.00926334218511649 "SIT" "null"
0.0223835794521041 "SIT" "null"
7.70856401863806e-05 "SIT" "null"
-0.00495830516114482 "SIT" "null"
0.0158443653989999 "SIT" "null"
-0.00186050765466916 "SIT" "null"
0.00351458257799209 "SIT" "null"
0.000644122383252843 "SIT" "null"
0.0036308643064088 "SIT" "null"
0.0161592406411173 "SIT" "null"
0.0151283835206579 "SIT" "null"
0.0132848608375551 "SIT" "null"
-0.00885831594006903 "SIT" "null"
0.00688936577462906 "SIT" "null"
-0.000573569424437981 "SIT" "null"
0.00357337671033775 "SIT" "null"
0.00280905298984491 "SIT" "null"
0.0052000143718991 "SIT" "null"
0.000316181778391988 "SIT" "null"
0.000951158407724417 "SIT" "null"
-0.00243538361538165 "SIT" "null"
-0.00338915509565463 "SIT" "null"
0.00209699072032621 "SIT" "null"
-0.00595911194729415 "SIT" "null"
-0.000491257639154252 "SIT" "null"
0.0202696037602114 "SIT" "null"
0.00777389083236169 "SIT" "null"
-0.013036618945429 "SIT" "null"
0.0135121981492915 "SIT" "null"
-0.0111656590005649 "SIT" "null"
-0.00220673976737107 "SIT" "null"
-0.00172462788213723 "SIT" "null"
-0.0112322923505568 "SIT" "null"
-0.00492825482683501 "SIT" "null"
-0.0152250672049594 "SIT" "null"
-0.00530192420129794 "SIT" "null"
-0.00368704536620568 "SIT" "null"
-0.0046800129347091 "SIT" "null"
-0.00931037749099306 "SIT" "null"
0.0190519119525207 "SIT" "null"
0.000904123101847842 "SIT" "null"
0.00346232112701828 "SIT" "null"
-0.000612765512668645 "SIT" "null"
0.00198332206445817 "SIT" "null"
-0.0028090529898448 "SIT" "null"
-0.000807439417545908 "SIT" "null"
-0.00316965700156469 "SIT" "null"
-0.00134181275375367 "SIT" "null"
0.00945278994489684 "SIT" "null"
-0.00362041201621399 "SIT" "null"
0.00104130941065428 "SIT" "null"
-0.00666464153544144 "SIT" "null"
-0.00153256704980853 "SIT" "null"
0.00526142157679332 "SIT" "null"
-0.00246282087714311 "SIT" "null"
0.00550182425127299 "SIT" "null"
0.00564946285027434 "SIT" "null"
0.00384382971912733 "SIT" "null"
0.00786012222646859 "SIT" "null"
0.00735710576084525 "SIT" "null"
0.0060218256884631 "SIT" "null"
-0.00470353058764728 "SIT" "null"
0.0119835507083061 "SIT" "null"
0.000910655783219583 "SIT" "null"
-0.00652092254526315 "SIT" "null"
0.00817630400486036 "SIT" "null"
0.0106913863329773 "SIT" "null"
0.00195849787524549 "SIT" "null"
6.01006686200556e-05 "SIT" "null"
-0.00628182640705788 "SIT" "null"
0.0197744265122343 "SIT" "null"
0.00244060976047933 "SIT" "null"
-0.00150251671549828 "SIT" "null"
0.00344533615545173 "SIT" "null"
-0.000301809879373893 "SIT" "null"
-0.0074132868206418 "SIT" "null"
-0.000853168187148201 "SIT" "null"
0.00199900049975021 "SIT" "null"
0.00669469186975147 "SIT" "null"
0.00302463147511234 "SIT" "null"
0.00367136693091374 "SIT" "null"
-0.00413910691712971 "SIT" "null"
0.00900334146652182 "SIT" "null"
0.0104496771222232 "SIT" "null"
-0.00383337742893253 "SIT" "null"
-0.00575529228849625 "SIT" "null"
0.00477539008273664 "SIT" "null"
-0.00613549434433103 "SIT" "null"
0.00491388292781725 "SIT" "null"
0.000109749047045304 "SIT" "null"
-0.00380463363089678 "SIT" "null"
0.00456634427884106 "SIT" "null"
0.0217224720972847 "SIT" "null"
0.00296975695158963 "SIT" "null"
0.00622303227471244 "SIT" "null"
0.0082912791970029 "SIT" "null"
-0.00794243401175221 "SIT" "null"
0.00064804199207591 "SIT" "null"
0.0232981548441467 "SIT" "null"
0.0129216437532869 "SIT" "null"
0.00666333499916716 "SIT" "null"
0.00596564462866611 "SIT" "null"
0.017447485407623 "SIT" "null"
0.000552664844048589 "SIT" "null"
0.00834876679307417 "SIT" "null"
0.0205152325797887 "SIT" "null"
0.00592252893161271 "SIT" "null"
0.00989701227817474 "SIT" "null"
0.0117509872514725 "SIT" "null"
-0.00865057667244806 "SIT" "null"
0.0152237606686854 "SIT" "null"
-0.00389609117010092 "SIT" "null"
0.0096853534017306 "SIT" "null"
0.0168713029106363 "SIT" "null"
-0.0119430480838012 "SIT" "null"
0.00497529013271147 "SIT" "null"
0.0117914898759771 "SIT" "null"
-0.012383350808256 "SIT" "null"
-0.00917580425473541 "SIT" "null"
-0.00747077441671307 "SIT" "null"
-0.017644772385049 "SIT" "null"
0.00219236786835342 "SIT" "null"
-0.00920062844394787 "SIT" "null"
0.00929339251942674 "SIT" "null"
-0.00191668871446615 "SIT" "null"
-0.00187226648113858 "SIT" "null"
0.00177819586938566 "SIT" "null"
-0.0054051405669715 "SIT" "null"
0.00344794922800062 "SIT" "null"
0.0211449830640237 "SIT" "null"
0.0175507017732964 "SIT" "null"
-0.000799600199899997 "SIT" "null"
0.00103216365673375 "SIT" "null"
-0.0010151786851671 "SIT" "null"
-0.00117718918318621 "SIT" "null"
-0.0139198374668872 "SIT" "null"
-0.00571740273654031 "SIT" "null"
0.00692333571776205 "SIT" "null"
0.00574875960712473 "SIT" "null"
0.00582061910221365 "SIT" "null"
-0.00574353346202705 "SIT" "null"
0.0135317961934067 "SIT" "null"
0.0121638527141659 "SIT" "null"
0.00362433162503717 "SIT" "null"
0.0169915042478762 "SIT" "null"
-0.000254774573497318 "SIT" "null"
0.0357220082769074 "SIT" "null"
-0.00366744732209034 "SIT" "null"
-0.00703047169225823 "SIT" "null"
-0.00246674048596618 "SIT" "null"
-0.00215970446149472 "SIT" "null"
0.0047884554454799 "SIT" "null"
0.0119665657367395 "SIT" "null"
0.0133449615061751 "SIT" "null"
-0.00222372473893762 "SIT" "null"
0.00878253683615704 "SIT" "null"
-0.0067012245511231 "SIT" "null"
-0.00399016178185407 "SIT" "null"
0.00689328538345213 "SIT" "null"
-0.000589247859730024 "SIT" "null"
-0.00226814697226541 "SIT" "null"
-0.00414825267105012 "SIT" "null"
0.00114975192142508 "SIT" "null"
0.005264034649342 "SIT" "null"
5.35679872483152e-05 "SIT" "null"
-0.00416262457006789 "SIT" "null"
-0.00749298553337718 "SIT" "null"
0.00326111454076894 "SIT" "null"
0.00135749118904593 "SIT" "null"
-0.00318402890058223 "SIT" "null"
-0.000495177247977319 "SIT" "null"
0.0208497058660214 "SIT" "null"
-0.00657710360506014 "SIT" "null"
-0.00730876391869395 "SIT" "null"
0.0103425411477269 "SIT" "null"
0.00564946285027434 "SIT" "null"
-0.00277638958298621 "SIT" "null"
-0.00175729128899604 "SIT" "null"
0.00534503989835156 "SIT" "null"
-0.00844545047737566 "SIT" "null"
-0.00651177679134274 "SIT" "null"
0.00859831522147425 "SIT" "null"
0.0154589371980677 "SIT" "null"
-0.00355900481131965 "SIT" "null"
0.00225508160952215 "SIT" "null"
0.01658386493028 "SIT" "null"
-0.00242231825263839 "SIT" "null"
0.00583760407378031 "SIT" "null"
-0.00841017399796828 "SIT" "null"
-0.00133789314493082 "SIT" "null"
0.00204995541444963 "SIT" "null"
0.00308995828882941 "SIT" "null"
0.00494523979840156 "SIT" "null"
-0.00993098222130762 "SIT" "null"
-0.00247066009478925 "SIT" "null"
-0.00218975479580474 "SIT" "null"
-0.00288091248493383 "SIT" "null"
0.000397187027401324 "SIT" "null"
-0.0016305572703843 "SIT" "null"
0.00443438411513208 "SIT" "null"
-0.00927118140276262 "SIT" "null"
-0.0107554066104201 "SIT" "null"
0.000676785790111545 "SIT" "null"
0.00574092038947849 "SIT" "null"
0.0115550068103204 "SIT" "null"
0.00516865750131468 "SIT" "null"
0.0139577270188436 "SIT" "null"
0.0106208333741628 "SIT" "null"
0.0325889342910244 "SIT" "null"
0.00237658948303621 "SIT" "null"
-0.00193889983113005 "SIT" "null"
0.0045075501464954 "SIT" "null"
0.00419136836810363 "SIT" "null"
0.00495177247977341 "SIT" "null"
0.00564423670517689 "SIT" "null"
0.0089275623626095 "SIT" "null"
0.00710102465107332 "SIT" "null"
0.015456324125519 "SIT" "null"
0.00357990939170938 "SIT" "null"
-0.00351458257799186 "SIT" "null"
0.00027306608133848 "SIT" "null"
-0.00946324223509176 "SIT" "null"
0.00559328179047747 "SIT" "null"
-0.00314483281235201 "SIT" "null"
0.0132691824022629 "SIT" "null"
-0.00302332493883783 "SIT" "null"
0.00273980656730466 "SIT" "null"
-0.00175467821644726 "SIT" "null"
0.103785076870489 "ar" "alt"
0.0706488425152119 "ar" "alt"
0.0534578037980542 "ar" "alt"
0.0879860307790259 "ar" "alt"
0.0824454679029663 "ar" "alt"
0.0393481729729448 "ar" "alt"
0.102105977647254 "ar" "alt"
0.0956669995101935 "ar" "alt"
0.0568724503640413 "ar" "alt"
0.0927219186204148 "ar" "alt"
0.0976187704206882 "ar" "alt"
0.0641523844681466 "ar" "alt"
0.0785979342576232 "ar" "alt"
0.0320834610446502 "ar" "alt"
0.0689335745485664 "ar" "alt"
0.086068408175279 "ar" "alt"
0.078463092781104 "ar" "alt"
0.0698069729126205 "ar" "alt"
0.0311742688886274 "ar" "alt"
0.0566842543350877 "ar" "alt"
0.0823201732003653 "ar" "alt"
0.0621637145415348 "ar" "alt"
0.0742792775490837 "ar" "alt"
0.0670279143561292 "ar" "alt"
0.0579875316727831 "ar" "alt"
0.0803181456959807 "ar" "alt"
0.0860157552616826 "ar" "alt"
0.066446324797496 "ar" "alt"
0.0837021168162964 "ar" "alt"
0.0590348137635354 "ar" "alt"
0.0527030831092627 "ar" "alt"
0.0870409422964901 "ar" "alt"
0.040382341066783 "ar" "alt"
0.0742032881080188 "ar" "alt"
0.0521226736162171 "ar" "alt"
0.074817203899336 "ar" "alt"
0.074652618845853 "ar" "alt"
0.0660080762487933 "ar" "alt"
0.0776735188918057 "ar" "alt"
0.0675805236828999 "ar" "alt"
0.0743261459741773 "ar" "alt"
0.0573116437451363 "ar" "alt"
0.0605162431024804 "ar" "alt"
0.0815095128174935 "ar" "alt"
0.0994623234350818 "ar" "alt"
0.0898938398195368 "ar" "alt"
0.0821646978680496 "ar" "alt"
0.0766648176109997 "ar" "alt"
0.0621192389590935 "ar" "alt"
0.0885583079887236 "ar" "alt"
0.0933160108642141 "ar" "alt"
0.0520354697935814 "ar" "alt"
0.0710014034608289 "ar" "alt"
0.0841560091025922 "ar" "alt"
0.0678717136774146 "ar" "alt"
0.0702390500501154 "ar" "alt"
0.0887430083220362 "ar" "alt"
0.0652267578964402 "ar" "alt"
0.0636004936389461 "ar" "alt"
0.105352494933931 "ar" "alt"
0.0378583134358299 "ar" "alt"
0.0639635360402877 "ar" "alt"
0.114649505353346 "ar" "alt"
0.0832280658343314 "ar" "alt"
0.102620105372677 "ar" "alt"
0.0629652789946261 "ar" "alt"
0.0709647596494388 "ar" "alt"
0.0639142379192392 "ar" "alt"
0.0726461814830513 "ar" "alt"
0.0952620129958907 "ar" "alt"
0.085256964134295 "ar" "alt"
0.0347794242504866 "ar" "alt"
0.0461573923710437 "ar" "alt"
0.0628547520664077 "ar" "alt"
0.0460311016310913 "ar" "alt"
0.110682896078197 "ar" "alt"
0.0621390356200798 "ar" "alt"
0.0406422401905824 "ar" "alt"
0.0938391491967979 "ar" "alt"
0.0485252431760588 "ar" "alt"
0.043699658906536 "ar" "alt"
0.0496223446876615 "ar" "alt"
0.0511200623568641 "ar" "alt"
0.0509616811949188 "ar" "alt"
0.0824955153157636 "ar" "alt"
0.0787950884231733 "ar" "alt"
0.0886973551808374 "ar" "alt"
0.0374834553919216 "ar" "alt"
0.0663080995276694 "ar" "alt"
0.074559436357436 "ar" "alt"
0.0590609927924973 "ar" "alt"
0.0690232529659415 "ar" "alt"
0.0629557716481476 "ar" "alt"
0.0665253871453152 "ar" "alt"
0.0667826895822438 "ar" "alt"
0.0698423427639113 "ar" "alt"
0.0585083053726613 "ar" "alt"
0.0466675090863865 "ar" "alt"
0.0665900339285385 "ar" "alt"
0.08653694343664 "ar" "alt"
0.0798622475914272 "ar" "alt"
0.0536073337049111 "ar" "alt"
0.0751460863819605 "ar" "alt"
0.0694425952222808 "ar" "alt"
0.0699336529642237 "ar" "alt"
0.0939220020131414 "ar" "alt"
0.0690810190846868 "ar" "alt"
0.0799877519614574 "ar" "alt"
0.10071685989118 "ar" "alt"
0.120805332211567 "ar" "alt"
0.111540823366181 "ar" "alt"
0.0455131353622298 "ar" "alt"
0.0758219252179234 "ar" "alt"
0.125681706708245 "ar" "alt"
0.0652671073402251 "ar" "alt"
0.0753183480002113 "ar" "alt"
0.0398056012931549 "ar" "alt"
0.0759631624659734 "ar" "alt"
0.0641656833089183 "ar" "alt"
0.0718870470129044 "ar" "alt"
0.0967004625194431 "ar" "alt"
0.0930444631556146 "ar" "alt"
0.0534524399333906 "ar" "alt"
0.0807880807197907 "ar" "alt"
0.0809990919254945 "ar" "alt"
0.0565972538729869 "ar" "alt"
0.0953313458706425 "ar" "alt"
0.0848219020625444 "ar" "alt"
0.11176755841858 "ar" "alt"
0.0589858261962575 "ar" "alt"
0.0882551784621917 "ar" "alt"
0.106140315407003 "ar" "alt"
0.06179136285769 "ar" "alt"
0.0841097289341387 "ar" "alt"
0.0480758016568382 "ar" "alt"
0.0881425022560967 "ar" "alt"
0.0629779666147085 "ar" "alt"
0.0545800705777083 "ar" "alt"
0.0585537032467404 "ar" "alt"
0.0688118871512734 "ar" "alt"
0.0534250103322361 "ar" "alt"
0.0729367985865023 "ar" "alt"
0.057973448003754 "ar" "alt"
0.0894011911487279 "ar" "alt"
0.059841007701843 "ar" "alt"
0.057432299759324 "ar" "alt"
0.0533084372753183 "ar" "alt"
0.0981696534300675 "ar" "alt"
0.0490598876388459 "ar" "alt"
0.0624277606872435 "ar" "alt"
0.0451862990471057 "ar" "alt"
0.0624786108309381 "ar" "alt"
0.0680376909543107 "ar" "alt"
0.0945133967995972 "ar" "alt"
0.0667472928398115 "ar" "alt"
0.0631400175731339 "ar" "alt"
0.06941012726512 "ar" "alt"
0.0444901381909314 "ar" "alt"
0.0930902670715119 "ar" "alt"
0.0525812759454629 "ar" "alt"
0.0734964952247172 "ar" "alt"
0.0645956736940307 "ar" "alt"
0.0571959023887106 "ar" "alt"
0.0806812555121772 "ar" "alt"
0.0569556646200025 "ar" "alt"
0.0515215972293855 "ar" "alt"
0.0899568590522694 "ar" "alt"
0.0694145391080161 "ar" "alt"
0.0681751179078242 "ar" "alt"
0.0976876359045718 "ar" "alt"
0.0855717648814379 "ar" "alt"
0.0628681165764345 "ar" "alt"
0.080729730086268 "ar" "alt"
0.0572234835717161 "ar" "alt"
0.0986914181161433 "ar" "alt"
0.0615349342593535 "ar" "alt"
0.0777086335124034 "ar" "alt"
0.0848406580490761 "ar" "alt"
0.0463171188361544 "ar" "alt"
0.076431227717543 "ar" "alt"
0.0510267207535577 "ar" "alt"
0.0839682534306258 "ar" "alt"
0.0628638036406809 "ar" "alt"
0.100637198131309 "ar" "alt"
0.0714877251785306 "ar" "alt"
0.0627821847596707 "ar" "alt"
0.069002499079182 "ar" "alt"
0.0557926172341833 "ar" "alt"
0.0661832748892486 "ar" "alt"
0.0991818567369451 "ar" "alt"
0.0594827382217077 "ar" "alt"
0.0552430724672959 "ar" "alt"
0.0423584052130156 "ar" "alt"
0.0880813673996382 "ar" "alt"
0.0614150622597699 "ar" "alt"
0.0867072169739168 "ar" "alt"
0.0598254395488847 "ar" "alt"
0.0883773591615971 "ar" "alt"
0.064291301726559 "ar" "alt"
0.0485005442694534 "ar" "alt"
0.0557364942741716 "ar" "alt"
0.075563400587691 "ar" "alt"
0.05449236857265 "ar" "alt"
0.059655607409123 "ar" "alt"
0.0695983087708382 "ar" "alt"
0.0806885037014004 "ar" "alt"
0.0765535561130537 "ar" "alt"
0.0564629318407683 "ar" "alt"
0.102230599028784 "ar" "alt"
0.0497799280729647 "ar" "alt"
0.0745112625687732 "ar" "alt"
0.0810530997541776 "ar" "alt"
0.060060072861076 "ar" "alt"
0.0701869589719275 "ar" "alt"
0.053795706612389 "ar" "alt"
0.058767503965978 "ar" "alt"
0.0750242971109207 "ar" "alt"
0.059188025591875 "ar" "alt"
0.0732110904014682 "ar" "alt"
0.0470344890474749 "ar" "alt"
0.0947377287099836 "ar" "alt"
0.0869384540343867 "ar" "alt"
0.110793865237021 "ar" "alt"
0.0771400449088762 "ar" "alt"
0.0864983453688078 "ar" "alt"
0.0402595568339725 "ar" "alt"
0.072925448200968 "ar" "alt"
0.0957262616985463 "ar" "alt"
0.097208298824257 "ar" "alt"
0.0559700035933322 "ar" "alt"
0.0992955110747957 "ar" "alt"
0.0693625308963279 "ar" "alt"
0.0791306960799067 "ar" "alt"
0.083128247842634 "ar" "alt"
